Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months
8019-ENHXU,Male,50,Yes,0,Oakland,94601,37.776523,-122.219268,1,42
8020-BWHYL,Female,70,No,0,Montrose,91020,34.2112,-118.230625,0,15
8022-BECSI,Male,62,No,0,Santa Ysabel,92070,33.174725,-116.743329,0,22
8023-QHAIO,Female,72,Yes,0,Corona,92882,33.819385,-117.600213,7,56
8024-XNAFQ,Female,66,No,0,Isleton,95641,38.154823,-121.601358,0,72
8028-PNXHQ,Male,40,Yes,0,Downey,90242,33.921793,-118.140588,4,62
8029-XYPWT,Male,72,Yes,0,Anaheim,92806,33.83796,-117.870494,1,71
8033-ATFAS,Female,32,Yes,2,San Mateo,94404,37.556094,-122.272437,4,39
8033-VCZGH,Male,27,Yes,0,Tracy,95376,37.680968,-121.446049,0,50
8034-RYTVV,Female,19,No,0,Rancho Santa Margarita,92688,33.624654,-117.611733,0,55
8035-BUYVG,Male,39,Yes,0,Running Springs,92382,34.186211,-117.07683,1,40
8035-PWSEV,Female,60,No,0,Hayward,94542,37.656695,-122.048361,0,6
8039-ACLPL,Female,29,Yes,0,Mather,95655,38.549822,-121.266725,6,72
8039-EQPIM,Male,22,Yes,0,Spring Valley,91977,32.726627,-116.994608,7,69
8040-MNRTF,Female,47,No,0,Taft,93268,35.184837,-119.402525,0,1
8041-TMEID,Male,73,Yes,0,Corning,96021,39.913777,-122.289984,1,63
8042-JVNFH,Male,23,No,0,Olancha,93549,36.296851,-117.865469,0,1
8042-RNLKO,Male,40,No,0,Watsonville,95076,36.931654,-121.752383,0,66
8043-PNYSD,Male,48,Yes,2,Lakehead,96051,40.883853,-122.418258,4,63
8044-BGWPI,Male,50,Yes,2,Ontario,91764,34.074087,-117.605618,8,12
8046-DNVTL,Male,56,Yes,0,Weott,95571,40.310119,-123.909449,8,62
8048-DSDFQ,Male,63,No,0,Midway City,92655,33.744439,-117.98588,0,1
8049-WJCLQ,Male,50,Yes,2,Ducor,93218,35.846067,-119.004073,5,10
8050-DVOJX,Male,67,No,0,Keeler,93530,36.560498,-117.962461,0,49
8050-WYBND,Female,55,No,2,Whittier,90606,33.976678,-118.065875,0,22
8050-XGRVL,Female,22,Yes,3,Millville,96062,40.531257,-122.148139,5,62
8051-HJRLT,Female,72,No,0,Wrightwood,92397,34.358321,-117.618263,0,1
8053-WWDRO,Female,62,Yes,0,San Diego,92109,32.787836,-117.232376,1,6
8058-DMYRU,Male,69,No,0,Glendale,91208,34.195386,-118.238508,0,54
8058-INTPH,Female,57,No,0,San Diego,92109,32.787836,-117.232376,0,1
8058-JMEQO,Female,76,No,0,San Diego,92121,32.898613,-117.202937,0,9
8059-UDZFY,Female,73,No,2,Lucerne,95458,39.141934,-122.770679,0,33
8060-HIWJJ,Male,35,No,0,Lincoln,95648,38.922812,-121.312005,0,64
8062-YBDOE,Male,70,No,0,Canyon Country,91351,34.422519,-118.420717,0,1
8063-GBATB,Female,74,No,0,Cobb,95426,38.838088,-122.73203,0,27
8063-RJYNF,Male,27,No,0,Richmond,94804,37.921034,-122.341798,0,16
8064-RAVOH,Male,44,No,3,Oxnard,93030,34.223244,-119.18012,0,1
8065-BVEPF,Male,80,No,0,Yorkville,95494,38.888351,-123.239647,0,65
8065-QBYTO,Female,68,No,0,Pomona,91768,34.067932,-117.785168,0,71
8065-YKXKD,Female,39,No,0,San Diego,92126,32.886925,-117.152162,0,10
8066-POXGX,Female,28,No,0,Fresno,93720,36.878709,-119.7645,0,13
8067-NIOYM,Female,51,Yes,3,Irvine,92602,33.720359,-117.733655,9,24
8069-RHUXK,Female,55,Yes,0,Fullerton,92832,33.868316,-117.929029,5,67
8069-YQQAJ,Male,63,No,0,Studio City,91604,34.139082,-118.39275,0,14
8070-AAWZP,Male,68,Yes,0,Sheridan,95681,38.984756,-121.345074,3,24
8071-SBTRN,Female,63,No,0,Canoga Park,91304,34.224377,-118.632656,0,70
8073-IJDCM,Female,44,No,0,Rescue,95672,38.724322,-120.991237,0,1
8075-GXIUB,Male,79,Yes,0,Spring Valley,91978,32.730264,-116.950963,3,9
8076-FEZKJ,Male,58,No,0,Silverado,92676,33.782346,-117.635263,0,10
8079-XRJRS,Male,39,Yes,0,Pleasant Grove,95668,38.833554,-121.498102,5,65
8080-DDEMJ,Male,71,No,0,Glendale,91204,34.136306,-118.26036,0,1
8080-POTJR,Female,59,No,0,Rancho Palos Verdes,90275,33.753146,-118.367459,0,30
8082-GHXOP,Male,20,No,1,Esparto,95627,38.834469,-122.127193,0,13
8083-YTZES,Male,52,No,0,San Diego,92113,32.697098,-117.116587,0,4
8084-OIVBS,Female,31,No,0,Clarksburg,95612,38.384648,-121.578701,0,11
8085-MSNLK,Female,21,Yes,0,San Jose,95124,37.257063,-121.923037,3,62
8086-OVPWV,Male,58,No,0,San Diego,92117,32.825086,-117.199424,0,2
8087-LGYHQ,Male,40,No,0,Crestline,92325,34.248061,-117.29028,0,9
8089-UZWLX,Female,75,No,0,El Nido,95317,37.127386,-120.506422,0,71
8091-TTVAX,Male,39,Yes,0,Los Angeles,90014,34.043144,-118.251977,7,58
8092-NLTGF,Male,25,No,0,Reseda,91335,34.200175,-118.540958,0,72
8095-WANWK,Female,46,No,0,Kettleman City,93239,35.996923,-120.000951,0,10
8096-LOIST,Female,57,No,0,Stirling City,95978,39.904002,-121.527823,0,19
8097-OMULG,Male,63,Yes,2,San Jose,95116,37.350284,-121.852855,1,59
8097-VBQTZ,Male,61,No,0,Anaheim,92806,33.83796,-117.870494,0,54
8098-LLAZX,Female,74,No,0,San Diego,92122,32.85723,-117.209774,0,4
8098-TDCBU,Female,55,Yes,0,North Fork,93643,37.244307,-119.470256,9,42
8099-MZPUJ,Male,49,Yes,2,Carmel,93923,36.460611,-121.852507,10,48
8100-HZZLJ,Female,26,No,1,Indio,92201,33.713891,-116.237257,0,43
8100-PNJMH,Male,39,Yes,0,Glennville,93226,35.735694,-118.738483,2,68
8104-OSKWT,Female,61,No,0,Anaheim,92804,33.818,-117.974404,0,12
8106-GWQOK,Male,47,Yes,0,Warner Springs,92086,33.323705,-116.626907,5,38
8107-KNCIM,Male,73,Yes,0,San Francisco,94111,37.801776,-122.402293,8,14
8107-RZLNV,Male,22,Yes,0,South Gate,90280,33.944624,-118.192615,10,72
8108-UXRQN,Female,23,Yes,1,Lawndale,90260,33.88856,-118.351813,1,11
8109-YUOHE,Male,58,No,0,Porter Ranch,91326,34.281911,-118.556218,0,17
8111-BKVDS,Female,31,No,0,Escondido,92027,33.141265,-116.967221,0,10
8111-RKSPX,Male,20,No,0,Santa Rosa,95401,38.460517,-122.790335,0,4
8111-SLLHI,Male,65,Yes,0,San Jose,95128,37.316146,-121.936285,1,39
8118-LSUEL,Male,74,No,0,Roseville,95678,38.759751,-121.288545,0,23
8118-TJAFG,Male,33,Yes,1,Gardena,90247,33.890853,-118.297967,1,9
8120-JDCAM,Male,42,Yes,1,Vallejo,94589,38.161321,-122.271588,1,4
8123-QBNAZ,Female,39,Yes,1,Scott Bar,96085,41.737962,-123.07557,4,36
8124-NZVGJ,Female,29,No,0,Baker,92309,35.28952,-116.092214,0,6
8125-QPFJD,Female,36,Yes,0,Greenview,96037,41.528541,-122.955018,7,72
8128-YVJRG,Female,61,No,0,Berkeley,94709,37.878554,-122.26609,0,7
8129-GMVGI,Female,58,Yes,3,San Bruno,94066,37.624436,-122.430661,10,56
8132-YPVBX,Female,28,No,0,Salinas,93907,36.77462,-121.664714,0,6
8133-ANHHJ,Female,77,No,0,Ventura,93003,34.279221,-119.221437,0,49
8138-EALND,Male,35,No,0,Laguna Hills,92653,33.606899,-117.717854,0,15
8143-ETQTI,Female,24,Yes,3,Bakersfield,93313,35.140938,-119.051348,9,23
8144-DGHXP,Female,46,No,0,Gridley,95948,39.346898,-121.759537,0,54
8146-QQKZH,Female,25,Yes,0,El Sobrante,94803,37.963995,-122.288296,4,71
8148-BPLZQ,Male,34,No,0,Jacumba,91934,32.649787,-116.2237,0,34
8148-NLEGT,Female,47,Yes,3,Pinecrest,95364,38.224869,-119.755729,1,42
8148-WOCMK,Male,54,Yes,3,Castaic,91384,34.506627,-118.699048,1,8
8149-AIQCG,Male,43,No,0,Redondo Beach,90278,33.873395,-118.37019,0,39
8149-RSOUN,Female,49,No,0,Dorris,96023,41.949216,-122.050062,0,1
8150-QUDFX,Male,27,No,0,Rohnert Park,94928,38.34719,-122.697822,0,2
8152-UOBNY,Female,66,No,0,Mineral,96063,40.408796,-121.579609,0,50
8152-VETUR,Female,26,Yes,0,Bishop,93514,37.04584,-118.397236,7,72
8155-IBNHG,Female,55,Yes,0,San Diego,92103,32.747484,-117.166877,1,24
8158-WPEZG,Male,20,No,0,Los Angeles,90061,33.92128,-118.274186,0,11
8160-HOWOX,Female,30,No,0,San Bernardino,92407,34.250069,-117.393949,0,7
8161-QYMTT,Male,55,No,0,Santa Maria,93454,34.943523,-120.256729,0,7
8164-OCKUJ,Female,45,Yes,2,Magalia,95954,39.933852,-121.584371,1,59
8165-CBKXO,Male,35,Yes,3,Los Angeles,90022,34.02381,-118.156582,4,66
8165-ZJRNM,Female,62,Yes,1,Pittsburg,94565,38.006047,-121.916834,7,72
8166-ORCHU,Male,73,Yes,0,Oakland,94605,37.758019,-122.138678,10,33
8166-ZZTFS,Female,74,Yes,0,Roseville,95661,38.736685,-121.251984,1,66
8167-GJLRN,Male,19,No,0,La Crescenta,91214,34.239636,-118.245259,0,3
8168-UQWWF,Female,48,No,2,Los Angeles,90042,34.11572,-118.192754,0,11
8169-SAEJD,Male,79,Yes,0,Lancaster,93535,34.712708,-117.889656,10,69
8173-RXAYP,Female,51,Yes,1,Mcarthur,96056,41.10831,-121.360362,8,24
8174-LNWMW,Female,52,No,0,Tustin,92782,33.738543,-117.785046,0,31
8174-TBVCF,Female,30,Yes,0,Stanton,90680,33.801869,-117.995068,7,70
8178-EYZUO,Male,48,No,0,San Francisco,94105,37.789168,-122.395009,0,46
8180-AKMJV,Female,27,No,0,Litchfield,96117,40.507272,-120.338228,0,1
8181-YHCMF,Female,44,Yes,0,La Mesa,91941,32.759327,-116.99726,8,68
8182-BJDSI,Female,56,No,0,Santa Ana,92705,33.766004,-117.786763,0,28
8182-PNAGI,Male,50,No,0,Pico Rivera,90660,33.989524,-118.089299,0,12
8183-ONMXC,Female,41,No,0,San Diego,92117,32.825086,-117.199424,0,2
8184-WMOFI,Male,47,Yes,0,Fresno,93702,36.739385,-119.753649,0,62
8185-UPYBR,Male,33,Yes,0,Hermosa Beach,90254,33.86532,-118.396336,4,6
8189-DUKMV,Female,52,Yes,0,Rancho Cordova,95742,38.591134,-121.161585,8,4
8189-HBVRW,Female,50,No,0,Los Angeles,90005,34.059281,-118.30742,0,53
8189-XRIKE,Female,80,No,0,Newark,94560,37.504133,-122.032347,0,32
8190-ZTQFB,Male,50,No,0,Bieber,96009,41.083464,-121.107929,0,41
8191-XWSZG,Female,57,No,0,Los Angeles,90018,34.028735,-118.317236,0,52
8194-PEEBY,Female,38,Yes,3,Irvine,92604,33.688546,-117.788091,1,24
8197-BFWVU,Female,62,Yes,0,Lake Isabella,93240,35.607875,-118.466318,2,72
8198-RKSZG,Female,43,Yes,3,El Cerrito,94530,37.924838,-122.289145,8,14
8199-ZLLSA,Male,53,No,0,Tujunga,91042,34.296574,-118.244839,0,67
8200-KLNYW,Female,55,Yes,0,San Geronimo,94963,38.00474,-122.663717,7,21
8200-LGKSR,Male,47,Yes,0,Azusa,91702,34.174493,-117.87068,6,71
8201-AAXCB,Male,55,Yes,3,Ontario,91764,34.074087,-117.605618,1,25
8203-XJZRC,Male,44,No,0,Chula Vista,91914,32.688506,-116.938632,0,1
8204-TIFGJ,Female,38,No,0,June Lake,93529,37.730269,-119.055813,0,23
8204-YJCLA,Male,78,Yes,0,San Ysidro,92173,32.555828,-117.040073,1,72
8205-MQUGY,Male,39,Yes,3,Sacramento,95834,38.646209,-121.52446,8,12
8205-OTCHB,Male,51,No,0,Riverside,92506,33.930931,-117.361788,0,22
8205-VSLRB,Male,22,Yes,0,Greenview,96037,41.528541,-122.955018,2,70
8207-DMRVL,Male,47,Yes,3,Yorba Linda,92886,33.897253,-117.792202,1,72
8207-VVMYB,Female,44,Yes,0,Clayton,94517,37.881842,-121.848111,1,70
8208-EUMTE,Male,45,No,0,Villa Park,92861,33.817473,-117.810462,0,16
8212-CRQXP,Female,20,Yes,0,Alviso,95002,37.449537,-121.994813,1,22
8212-DJRCH,Male,33,Yes,1,Newbury Park,91320,34.172071,-118.946262,1,5
8213-TAZPM,Female,45,Yes,1,Lemon Grove,91945,32.733564,-117.033713,5,69
8215-NGSPE,Female,63,Yes,1,Oxnard,93035,34.18454,-119.224666,3,42
8216-AZUUZ,Female,42,Yes,3,San Francisco,94118,37.781304,-122.461522,1,42
8217-QYOHV,Male,27,No,0,Burbank,91505,34.174215,-118.345928,0,5
8218-FFJDS,Female,21,Yes,0,Georgetown,95634,38.9386,-120.785514,6,72
8219-VYBVI,Male,52,No,3,Rancho Santa Fe,92067,33.012751,-117.200617,0,39
8220-OCUFY,Female,30,No,0,Perris,92571,33.828289,-117.201666,0,21
8221-EQDGL,Male,27,Yes,0,Alleghany,95910,39.467828,-120.841386,4,35
8221-HVAYI,Male,60,Yes,0,Gustine,95322,37.147198,-121.120161,0,35
8224-DWCKX,Male,78,No,0,Burlingame,94010,37.57028,-122.365778,0,12
8224-IVVPA,Female,35,No,0,Caliente,93518,35.358953,-118.527064,0,27
8224-KDLKN,Male,22,Yes,2,Sacramento,95825,38.590035,-121.412455,3,72
8224-UAXBZ,Female,55,Yes,0,Sacramento,95827,38.549185,-121.328386,7,58
8225-BTJAU,Male,75,No,0,Stinson Beach,94970,37.921137,-122.657562,0,10
8226-BXGES,Male,30,Yes,0,Gardena,90249,33.90139,-118.315697,5,64
8229-BUJHX,Female,60,Yes,1,Chula Vista,91911,32.607964,-117.059459,8,71
8229-MYEJZ,Female,44,No,0,Upland,91786,34.105493,-117.660934,0,10
8229-TNIQA,Female,36,No,0,Pasadena,91105,34.13946,-118.166649,0,4
8231-BSWXX,Male,44,No,0,Mojave,93501,35.097323,-118.171288,0,71
8232-CTLKO,Female,58,Yes,2,Ocotillo,92259,32.698964,-115.886656,9,66
8232-UTFOZ,Male,24,No,0,Glendora,91740,34.119363,-117.855059,0,69
8234-GSZYK,Male,39,No,0,Albion,95410,39.225694,-123.717354,0,43
8237-ULIXL,Female,21,Yes,0,San Francisco,94116,37.74441,-122.486764,1,72
8241-JUIQO,Female,24,No,0,Sunnyvale,94086,37.378541,-122.020456,0,61
8242-JSVBO,Male,22,No,0,Mountain Ranch,95246,38.264262,-120.515133,0,7
8242-PDSGJ,Male,47,Yes,0,Chilcoot,96105,39.872961,-120.198876,1,70
8242-SOQUO,Female,73,No,0,Oakland,94619,37.787186,-122.14633,0,5
8245-UMPYT,Female,66,No,0,Lockwood,93932,35.989792,-121.055933,0,16
8246-SHFGA,Male,24,No,0,Mount Shasta,96067,41.33832,-122.290756,0,17
8249-THVEC,Male,38,Yes,3,Los Angeles,90041,34.137412,-118.207607,3,51
8250-ZNGGW,Female,79,No,0,Rio Vista,94571,38.148862,-121.737696,0,5
8257-RZAHR,Female,51,Yes,0,San Jose,95134,37.42765,-121.945416,1,14
8258-GSTJK,Male,74,No,0,San Pedro,90732,33.744119,-118.31448,0,3
8259-DZLIZ,Female,53,Yes,2,Delhi,95315,37.422961,-120.765493,10,64
8259-NFJTV,Female,37,Yes,1,Flournoy,96029,39.84784,-122.544556,8,7
8260-NGFNY,Female,29,No,0,Phelan,92371,34.441123,-117.537886,0,1
8261-GWDBQ,Female,70,Yes,0,Corona,92880,33.918043,-117.617809,1,60
8262-COGGB,Male,53,No,0,Visalia,93277,36.303793,-119.375646,0,1
8263-JQAIK,Male,66,No,0,Palmdale,93591,34.598221,-117.79593,0,2
8263-OKETD,Female,44,No,0,Caruthers,93609,36.5276,-119.865999,0,20
8263-QMNTJ,Male,46,Yes,0,San Francisco,94104,37.791222,-122.402241,2,72
8265-HKSOW,Female,35,Yes,2,Occidental,95465,38.415003,-122.998726,1,72
8266-VBFQL,Male,55,No,0,Jamul,91935,32.695681,-116.798386,0,4
8267-KFGYD,Male,53,No,1,Alhambra,91803,34.074736,-118.145959,0,1
8267-ZNYVZ,Female,47,Yes,0,Spring Valley,91977,32.726627,-116.994608,1,33
8268-YDIXR,Male,45,Yes,0,Merced,95348,37.40122,-120.514191,1,56
8270-RKSAP,Male,30,No,0,Anaheim,92801,33.844983,-117.952151,0,9
8272-ONJLV,Male,57,No,0,San Diego,92123,32.808814,-117.134694,0,12
8276-MQBYC,Male,70,No,0,Los Angeles,90028,34.099869,-118.326843,0,51
8277-RVRSV,Female,22,Yes,1,Danville,94506,37.791481,-121.903253,3,33
8280-MQRQN,Female,39,No,0,Arnold,95223,38.32153,-120.236358,0,1
8285-ABVLB,Female,34,Yes,0,Santa Barbara,93103,34.438581,-119.685368,0,70
8286-AFUYI,Male,33,No,0,Glendale,91203,34.153338,-118.262974,0,1
8290-YWKHZ,Female,69,Yes,0,Fallbrook,92028,33.362575,-117.299644,1,32
8292-FRFZQ,Female,19,No,0,Malibu,90263,34.037037,-118.705803,0,39
8292-ITGYJ,Female,48,Yes,1,Campo Seco,95226,38.233879,-120.861666,7,45
8292-TYSPY,Male,55,No,0,Los Angeles,90048,34.072945,-118.37267,0,19
8294-UIMBA,Female,64,No,0,Northridge,91325,34.236683,-118.517588,0,30
8295-FHIVV,Male,63,No,0,Paicines,95043,36.525703,-120.952122,0,7
8295-KMENE,Female,33,Yes,1,Newhall,91321,34.370378,-118.504118,0,59
8305-VHZBZ,Male,55,No,0,San Diego,92154,32.578103,-117.012975,0,1
8309-IEYJD,Female,73,No,0,Indian Wells,92210,33.537646,-116.291089,0,1
8309-PPCED,Female,33,Yes,0,Nipomo,93444,35.050345,-120.489599,1,72
8311-UEUAB,Female,24,Yes,0,Rialto,92376,34.109775,-117.378904,5,67
8313-AFGBW,Male,55,Yes,0,Los Angeles,90008,34.008293,-118.346766,10,47
8313-KTIHG,Male,54,No,0,Thousand Palms,92276,33.849263,-116.382778,0,4
8313-NDOIA,Female,48,No,0,Green Valley Lake,92341,34.244411,-117.072654,0,24
8314-DPQHL,Male,61,No,0,Auberry,93602,36.991762,-119.242874,0,9
8314-HTWVE,Female,38,Yes,1,Cypress,90630,33.818477,-118.038307,2,7
8316-BBQAY,Female,45,No,0,Redwood City,94063,37.499411,-122.196318,0,65
8317-BVKSO,Male,27,No,0,Termo,96132,41.027281,-120.669427,0,14
8318-LCNBW,Male,53,Yes,0,San Luis Obispo,93405,35.236549,-120.727344,5,35
8319-QBEHW,Male,32,No,3,San Jose,95134,37.42765,-121.945416,0,26
8325-QRPZR,Female,56,No,0,Benicia,94510,38.113533,-122.11926,0,7
8327-LZKAS,Female,80,Yes,0,Pomona,91767,34.083086,-117.737997,1,43
8327-WKMIE,Male,36,No,0,Le Grand,95333,37.249377,-120.249581,0,37
8328-SKJNO,Male,61,No,1,Seeley,92273,32.790282,-115.689559,0,23
8329-GWVPJ,Female,39,Yes,3,Berkeley,94708,37.897743,-122.263124,8,50
8329-IBCTI,Female,50,No,0,Cotati,94931,38.326215,-122.718742,0,1
8329-UTMVM,Male,76,No,0,Bakersfield,93313,35.140938,-119.051348,0,27
8331-ZXFOE,Female,56,No,0,Santa Clara,95054,37.393554,-121.965114,0,58
8332-OSJDW,Male,54,Yes,0,Los Angeles,90038,34.088017,-118.327168,5,12
8336-TAVKX,Female,68,Yes,0,Berry Creek,95916,39.657228,-121.37778,10,72
8337-MSSXB,Female,64,No,0,Trabuco Canyon,92679,33.631119,-117.567346,0,14
8337-UPOAQ,Male,71,Yes,0,Wrightwood,92397,34.358321,-117.618263,0,10
8338-QIUNR,Male,23,Yes,0,Bakersfield,93304,35.339796,-119.023552,8,72
8344-WFMFH,Male,34,No,2,Los Angeles,90008,34.008293,-118.346766,0,9
8345-MVDYC,Female,57,No,0,Gardena,90248,33.876482,-118.284077,0,45
8347-GDTMP,Female,25,Yes,0,Ripon,95366,37.750778,-121.13238,4,64
8348-HFYIV,Male,21,No,0,Oakland,94601,37.776523,-122.219268,0,2
8348-JLBUG,Male,77,Yes,0,North San Juan,95960,39.423046,-120.984472,5,64
8350-NYMVI,Female,35,No,0,Chico,95973,39.903272,-121.843567,0,39
8356-WUAOJ,Female,25,Yes,0,Glendale,91205,34.13658,-118.245839,7,1
8357-EQXFO,Female,46,No,0,Union City,94587,37.59485,-122.051521,0,7
8361-LBRDI,Female,31,No,0,Saint Helena,94574,38.581354,-122.296283,0,58
8361-LTMKD,Male,75,Yes,0,Fallbrook,92028,33.362575,-117.299644,0,4
8364-TRMMK,Female,51,No,0,San Jose,95132,37.424655,-121.74841,0,3
8372-JUXUI,Male,32,No,0,San Bernardino,92410,34.106922,-117.297553,0,1
8374-UULRV,Male,22,No,0,Carmel By The Sea,93921,36.554618,-121.922239,0,72
8374-XGEJJ,Male,68,Yes,0,Temecula,92590,33.475493,-117.219551,8,43
8375-DKEBR,Female,72,No,0,Hermosa Beach,90254,33.86532,-118.396336,0,1
8375-KVTHK,Male,43,Yes,0,Fort Bragg,95437,39.455555,-123.683979,1,68
8378-LKJAF,Male,34,Yes,1,Santa Ana,92704,33.719869,-117.907063,9,38
8380-MQINP,Female,62,Yes,1,Los Angeles,90035,34.051809,-118.383843,3,55
8380-PEFPE,Male,60,No,0,Avalon,90704,33.391181,-118.421305,0,1
8382-SHQEH,Female,58,Yes,0,Rancho Cucamonga,91739,34.133809,-117.523724,1,8
8383-SGHJU,Female,41,No,0,Lake Arrowhead,92352,34.2565,-117.19335,0,33
8384-FZBJK,Female,37,Yes,3,San Mateo,94404,37.556094,-122.272437,1,57
8387-MOJJT,Female,53,Yes,0,Nubieber,96068,41.082472,-121.195215,1,42
8387-UGUSU,Female,57,Yes,1,Irvine,92614,33.680302,-117.833296,3,15
8388-DMKAE,Female,41,No,0,Los Angeles,90016,34.028331,-118.354338,0,8
8388-FYNPZ,Male,26,No,0,Pleasant Hill,94523,37.95338,-122.076886,0,4
8390-FESFV,Female,60,No,0,Sebastopol,95472,38.398815,-122.861923,0,62
8393-DLHGA,Male,55,No,0,Palermo,95968,39.435756,-121.552071,0,25
8393-JMVMB,Male,34,No,0,Thousand Oaks,91360,34.214054,-118.88109,0,1
8395-ETZKQ,Male,73,Yes,1,Sacramento,95841,38.660442,-121.346321,8,68
8397-MVTAZ,Male,22,Yes,0,Sun City,92587,33.69887,-117.25071,2,34
8398-TBIYD,Female,45,No,0,Castro Valley,94552,37.722727,-122.02157,0,72
8399-YNDCH,Male,80,No,0,Columbia,95310,38.085839,-120.37855,0,21
8400-WZICQ,Female,49,Yes,2,Long Beach,90813,33.781086,-118.199049,9,55
8401-EMUWF,Male,64,Yes,1,Paramount,90723,33.897122,-118.164432,10,42
8402-EIVQS,Male,40,Yes,0,Frazier Park,93222,34.907911,-119.234281,8,67
8402-OOOHJ,Female,53,No,0,Buena Park,90620,33.845706,-118.012204,0,41
8404-FYDIB,Male,19,No,0,Los Angeles,90012,34.065875,-118.238728,0,26
8404-GFGCZ,Male,49,Yes,0,Millville,96062,40.531257,-122.148139,7,4
8404-VIOMB,Female,52,No,0,Lakehead,96051,40.883853,-122.418258,0,66
8404-VLQFB,Female,21,Yes,1,California Hot Springs,93207,35.865795,-118.69759,1,15
8405-IGQFX,Female,41,No,0,Bridgeport,93517,38.184583,-119.286558,0,63
8406-LNMHF,Male,75,Yes,0,Temecula,92592,33.507255,-117.029473,10,59
8409-WQJUX,Female,37,No,0,Arcata,95521,40.839958,-124.003757,0,25
8410-BGQXN,Male,26,No,0,Angels Camp,95222,38.071327,-120.632221,0,4
8413-VONUO,Male,34,No,0,Grimes,95950,39.033058,-121.895718,0,2
8413-YNHNV,Male,42,No,0,Oakland,94603,37.739113,-122.175602,0,69
8414-MYSHR,Male,79,No,0,Arcadia,91007,34.128284,-118.047732,0,5
8414-OOEEL,Male,48,No,2,Oakland,94606,37.792489,-122.244314,0,66
8417-FMLZI,Male,47,Yes,0,Santa Cruz,95060,36.993451,-122.098858,1,6
8417-GSODA,Male,37,Yes,3,Rancho Cucamonga,91737,34.245289,-117.642503,1,28
8421-WZOOW,Female,75,Yes,1,Rio Vista,94571,38.148862,-121.737696,8,57
8429-XIBUM,Male,44,No,0,Oakland,94618,37.84551,-122.235181,0,22
8430-TWCBX,Female,62,Yes,0,Novato,94947,38.112166,-122.634384,0,49
8433-WPJTV,Female,76,Yes,3,French Camp,95231,37.873283,-121.292034,8,65
8433-WXGNA,Male,55,No,0,Salinas,93906,36.722898,-121.633648,0,2
8434-PNQZX,Female,56,No,0,Marina Del Rey,90292,33.977468,-118.445475,0,42
8434-VGEQQ,Male,24,Yes,0,Guadalupe,93434,34.936,-120.594655,0,61
8436-BJUMM,Male,62,Yes,0,Albany,94706,37.890274,-122.295192,1,26
8439-LTUGF,Male,51,No,0,Lake Forest,92630,33.644849,-117.684254,0,10
8441-SHIPE,Female,53,No,0,Glendale,91204,34.136306,-118.26036,0,67
8443-WVPSS,Male,58,Yes,0,Galt,95632,38.274451,-121.259201,5,10
8443-ZRDBZ,Male,62,No,0,Fontana,92336,34.136367,-117.460803,0,4
8444-WRIDW,Female,72,No,0,Thousand Oaks,91362,34.191842,-118.822796,0,66
8445-DNBAE,Male,24,No,3,Sacramento,95814,38.584505,-121.491956,0,1
8450-JOVAH,Male,62,Yes,3,Agoura Hills,91301,34.129058,-118.759788,1,2
8450-LUGUK,Female,40,Yes,1,San Diego,92103,32.747484,-117.166877,5,37
8450-UYIBU,Female,77,No,0,Fresno,93703,36.768774,-119.762633,0,35
8454-AATJP,Female,41,No,0,Oakland,94607,37.80707,-122.297401,0,72
8455-HIRAQ,Female,56,No,0,Carmichael,95608,38.626128,-121.328011,0,8
8456-QDAVC,Male,57,No,0,Winterhaven,92283,32.852947,-114.850784,0,19
8457-XIGKN,Male,46,No,0,Norco,92860,33.925833,-117.559639,0,20
8461-EFQYM,Female,36,No,0,San Jose,95119,37.233226,-121.78809,0,38
8464-EETCQ,Male,45,No,0,Salinas,93905,36.667794,-121.601306,0,57
8465-SBRXP,Male,32,Yes,2,Baldwin Park,91706,34.098275,-117.967399,1,38
8466-PZBLH,Male,32,Yes,3,Descanso,91916,32.912664,-116.635387,10,67
8467-WYNSR,Male,62,No,0,Clayton,94517,37.881842,-121.848111,0,22
8468-EHYJA,Female,32,Yes,0,Palo Verde,92266,33.3249,-114.758334,0,57
8468-FZTOE,Female,61,Yes,3,San Diego,92126,32.886925,-117.152162,8,72
8469-SNFFH,Male,40,Yes,0,San Pedro,90731,33.736387,-118.284363,0,70
8473-VUVJN,Male,80,No,0,Temecula,92590,33.475493,-117.219551,0,1
8474-UMLNT,Female,36,No,0,Fresno,93710,36.822715,-119.761826,0,13
8480-PPONV,Male,56,Yes,3,Guerneville,95446,38.52576,-123.013347,3,62
8481-YYXWG,Female,30,No,0,Hume,93628,36.807595,-118.901544,0,5
8485-GJCDN,Female,71,No,0,San Diego,92109,32.787836,-117.232376,0,5
8486-AYEQH,Female,30,No,0,Guatay,91931,32.857946,-116.561917,0,31
8490-BXHEO,Male,67,No,0,Lucerne Valley,92356,34.508417,-116.856103,0,18
8495-LJDFO,Female,76,No,0,Rancho Santa Margarita,92688,33.624654,-117.611733,0,64
8495-PRWFH,Female,66,No,0,Waterford,95386,37.669516,-120.626964,0,42
8496-DMZUK,Male,62,No,0,Soulsbyville,95372,37.990574,-120.261821,0,30
8496-EJAUI,Male,47,No,0,Tujunga,91042,34.296574,-118.244839,0,19
