Customer ID,Customer Status,Churn Category,Churn Reason
8711-LOBKY,Stayed,None,None
8713-IGZSO,Joined,None,None
8714-CTZJW,Stayed,None,None
8714-EUHJO,Churned,Dissatisfaction,Poor expertise of online support
8715-KKTFG,Stayed,None,None
8717-VCTXJ,Stayed,None,None
8718-PTMEZ,Churned,Other,Don't know
8720-RQSBJ,Joined,None,None
8722-NGNBH,Churned,Competitor,Competitor had better devices
8722-PRFDV,Stayed,None,None
8725-JEDFD,Stayed,None,None
8727-JQFHV,Stayed,None,None
8727-XDPUD,Stayed,None,None
8728-SKJLR,Stayed,None,None
8731-WBBMB,Stayed,None,None
8734-DKSTZ,Stayed,None,None
8734-FNWVH,Stayed,None,None
8735-DCXNF,Stayed,None,None
8735-IJJEG,Stayed,None,None
8735-NBLWT,Stayed,None,None
8735-SDUFN,Stayed,None,None
8738-JOKAR,Stayed,None,None
8739-QOTTN,Joined,None,None
8739-WWKDU,Churned,Competitor,Competitor had better devices
8739-XNIKG,Stayed,None,None
8740-CRYFY,Churned,Competitor,Competitor offered higher download speeds
8740-XLHDR,Churned,Dissatisfaction,Network reliability
8741-LQOBK,Stayed,None,None
8745-PVESG,Stayed,None,None
8746-BFOAJ,Stayed,None,None
8746-OQQRW,Stayed,None,None
8747-UDCOI,Stayed,None,None
8748-HFWBO,Stayed,None,None
8749-CLJXC,Joined,None,None
8749-JMNKX,Churned,Dissatisfaction,Limited range of services
8749-TZYEC,Stayed,None,None
8750-QWZAJ,Stayed,None,None
8751-EDEKA,Stayed,None,None
8752-GHJFU,Stayed,None,None
8752-IMQOS,Stayed,None,None
8752-STIVR,Churned,Dissatisfaction,Limited range of services
8755-IWJHN,Stayed,None,None
8755-OGKNA,Stayed,None,None
8756-RDDLT,Stayed,None,None
8757-TFHHJ,Joined,None,None
8760-ZRHKE,Stayed,None,None
8761-NSOBC,Churned,Dissatisfaction,Network reliability
8763-KIAFH,Stayed,None,None
8766-PAFNE,Stayed,None,None
8769-KKTPH,Stayed,None,None
8773-HHUOZ,Churned,Competitor,Competitor offered higher download speeds
8774-GSBUN,Stayed,None,None
8775-CEBBJ,Churned,Competitor,Competitor offered higher download speeds
8775-ERLNB,Joined,None,None
8775-LHDJH,Churned,Other,Don't know
8777-MBMTS,Stayed,None,None
8777-PVYGU,Stayed,None,None
8778-LMWTJ,Stayed,None,None
8779-QRDMV,Churned,Competitor,Competitor offered more data
8779-YIQQA,Stayed,None,None
8780-IHCRN,Stayed,None,None
8780-IXSTS,Churned,Competitor,Competitor made better offer
8780-RSYYU,Stayed,None,None
8780-YRMTT,Stayed,None,None
8782-LKFPK,Stayed,None,None
8782-NUUOL,Stayed,None,None
8784-CGILN,Churned,Dissatisfaction,Product dissatisfaction
8785-CJSHH,Stayed,None,None
8785-EPNCG,Churned,Competitor,Competitor made better offer
8788-DOXSU,Stayed,None,None
8791-GFXLZ,Stayed,None,None
8792-AOROI,Stayed,None,None
8799-OXZMD,Stayed,None,None
8800-JOOCF,Stayed,None,None
8800-ZKRFW,Stayed,None,None
8802-UNOJF,Churned,Competitor,Competitor had better devices
8805-JNRAZ,Joined,None,None
8806-EAGWC,Churned,Dissatisfaction,Network reliability
8807-ARQET,Stayed,None,None
8807-OPMBM,Stayed,None,None
8808-ELEHO,Churned,Price,Price too high
8809-RIHDD,Churned,Price,Lack of affordable download/upload speed
8809-XKHMD,Stayed,None,None
8812-ZRHFP,Stayed,None,None
8815-LMFLX,Stayed,None,None
8816-VXNZD,Churned,Dissatisfaction,Lack of self-service on Website
8818-DOPVL,Stayed,None,None
8818-XYFCQ,Churned,Competitor,Competitor made better offer
8819-IMISP,Stayed,None,None
8819-WFGGJ,Stayed,None,None
8819-ZBYNA,Stayed,None,None
8821-KVZKQ,Stayed,None,None
8821-XNHVZ,Churned,Competitor,Competitor made better offer
8822-KNBHV,Stayed,None,None
8823-RLPWL,Stayed,None,None
8824-RWFXJ,Churned,Competitor,Competitor had better devices
8835-VSDSE,Churned,Competitor,Competitor made better offer
8837-VVWLQ,Churned,Other,Moved
8838-GPHZP,Stayed,None,None
8840-DQLGN,Churned,Attitude,Attitude of support person
8844-TONUD,Churned,Competitor,Competitor had better devices
8845-LWKGE,Stayed,None,None
8847-GEOOQ,Stayed,None,None
8849-AYPTR,Stayed,None,None
8849-GYOKR,Churned,Dissatisfaction,Product dissatisfaction
8849-PRIQJ,Stayed,None,None
8851-RAGOV,Stayed,None,None
8853-TZDGH,Stayed,None,None
8854-CCVSQ,Churned,Competitor,Competitor offered more data
8857-CUPFQ,Stayed,None,None
8859-AXJZP,Stayed,None,None
8859-DZTGQ,Stayed,None,None
8859-YSTWS,Stayed,None,None
8861-HGGKB,Churned,Competitor,Competitor made better offer
8865-TNMNX,Stayed,None,None
8868-GAGIO,Stayed,None,None
8868-WOZGU,Churned,Dissatisfaction,Service dissatisfaction
8869-LIHMK,Stayed,None,None
8869-TORSS,Churned,Dissatisfaction,Poor expertise of phone support
8871-JLMHM,Stayed,None,None
8873-GLDMH,Stayed,None,None
8873-TMKGR,Stayed,None,None
8874-EJNSR,Stayed,None,None
8875-AKBYH,Stayed,None,None
8878-HMWBV,Churned,Competitor,Competitor had better devices
8878-RYUKI,Stayed,None,None
8879-XUAHX,Stayed,None,None
8879-ZKJOF,Stayed,None,None
8882-TLVRW,Stayed,None,None
8883-ANODQ,Stayed,None,None
8883-GRDWQ,Stayed,None,None
8884-ADFVN,Churned,Other,Don't know
8884-FEEWR,Stayed,None,None
8884-MRNSU,Stayed,None,None
8885-QSQBX,Joined,None,None
8887-IPQNC,Stayed,None,None
8894-JVDCV,Stayed,None,None
8896-BQTTI,Joined,None,None
8896-RAZCR,Stayed,None,None
8898-KASCD,Stayed,None,None
8901-HJXTF,Churned,Competitor,Competitor made better offer
8901-UPRHR,Stayed,None,None
8902-ZEOVF,Stayed,None,None
8903-WMRNW,Stayed,None,None
8903-XEBGX,Joined,None,None
8904-OPDCK,Stayed,None,None
8905-IAZPF,Stayed,None,None
8908-NMQTX,Stayed,None,None
8908-SLFCJ,Stayed,None,None
8909-BOLNL,Joined,None,None
8910-ICHIU,Stayed,None,None
8910-LEDAG,Stayed,None,None
8914-RBTSB,Churned,Other,Don't know
8915-NNTRC,Stayed,None,None
8917-FAEMR,Stayed,None,None
8917-SZTTJ,Stayed,None,None
8919-FYFQZ,Churned,Competitor,Competitor had better devices
8920-NAVAY,Stayed,None,None
8922-LIEGH,Churned,Dissatisfaction,Poor expertise of online support
8922-NPKBJ,Stayed,None,None
8929-KSWIH,Stayed,None,None
8930-XOTDP,Stayed,None,None
8931-GJJIQ,Churned,Attitude,Attitude of support person
8932-CZHRQ,Stayed,None,None
8937-RDTHP,Churned,Dissatisfaction,Poor expertise of phone support
8938-UMKPI,Churned,Competitor,Competitor had better devices
8942-DBMHZ,Stayed,None,None
8943-URTMR,Churned,Price,Lack of affordable download/upload speed
8944-AILEF,Stayed,None,None
8945-GRKHX,Churned,Competitor,Competitor had better devices
8945-MUQUF,Churned,Competitor,Competitor made better offer
8946-BFWSG,Stayed,None,None
8947-YRTDV,Stayed,None,None
8949-JTMAY,Churned,Competitor,Competitor had better devices
8950-MTZNV,Joined,None,None
8952-WCVCD,Stayed,None,None
8957-THMOA,Stayed,None,None
8958-JPTRR,Stayed,None,None
8961-QDZZJ,Stayed,None,None
8963-JLGJT,Joined,None,None
8963-MQVYN,Stayed,None,None
8966-KZXXA,Stayed,None,None
8966-OIQHG,Stayed,None,None
8966-SNIZF,Stayed,None,None
8967-SZQAS,Stayed,None,None
8969-PRHFK,Stayed,None,None
8970-ANWXO,Stayed,None,None
8972-HJWNV,Churned,Competitor,Competitor made better offer
8974-OVACP,Joined,None,None
8975-SKGRX,Stayed,None,None
8976-OQHGT,Churned,Dissatisfaction,Lack of self-service on Website
8979-CAMGB,Stayed,None,None
8980-WQFWL,Stayed,None,None
8981-FJGLA,Stayed,None,None
8982-NHAVY,Stayed,None,None
8984-EYLLL,Stayed,None,None
8984-HPEMB,Stayed,None,None
8985-OOPOS,Joined,None,None
8988-ECPJR,Churned,Dissatisfaction,Product dissatisfaction
8990-YOZLV,Stayed,None,None
8990-ZXLSU,Stayed,None,None
8992-CEUEN,Joined,None,None
8992-JQYUN,Churned,Competitor,Competitor offered more data
8992-OBVDG,Stayed,None,None
8992-VONJD,Stayed,None,None
8993-IZEUX,Stayed,None,None
8993-PHFWD,Churned,Competitor,Competitor had better devices
8996-ZROXE,Stayed,None,None
8999-BOHSE,Churned,Attitude,Attitude of support person
8999-EXMNO,Stayed,None,None
8999-XXGNS,Stayed,None,None
8999-YPYBV,Stayed,None,None
9000-PLFUZ,Stayed,None,None
9003-CPATH,Stayed,None,None
9013-AQORL,Stayed,None,None
9018-PCIOK,Stayed,None,None
9019-QVLZD,Churned,Competitor,Competitor made better offer
9025-AOMKI,Churned,Other,Moved
9025-ZRPVR,Churned,Attitude,Attitude of support person
9026-LHEVG,Stayed,None,None
9026-RNUJS,Churned,Dissatisfaction,Product dissatisfaction
9027-TMATR,Stayed,None,None
9027-YFHQJ,Stayed,None,None
9028-LIHRP,Stayed,None,None
9029-FEGVJ,Stayed,None,None
9030-QGZNL,Stayed,None,None
9031-ZVQPT,Stayed,None,None
9033-EOXWV,Churned,Other,Don't know
9036-CSKBW,Stayed,None,None
9039-RBEEE,Churned,Price,Price too high
9039-ZVJDC,Joined,None,None
9040-KZVWO,Stayed,None,None
9046-DQMTP,Stayed,None,None
9046-JBFWA,Stayed,None,None
9048-JVYVF,Churned,Other,Don't know
9050-IKDZA,Joined,None,None
9050-QLROH,Churned,Competitor,Competitor made better offer
9052-DHNKM,Stayed,None,None
9052-VKDUW,Stayed,None,None
9053-EJUNL,Stayed,None,None
9053-JZFKV,Churned,Other,Don't know
9054-FOWNV,Stayed,None,None
9055-MOJJJ,Stayed,None,None
9057-MSWCO,Churned,Competitor,Competitor made better offer
9057-SIHCH,Churned,Price,Price too high
9058-CBREO,Churned,Dissatisfaction,Product dissatisfaction
9058-HRZSV,Stayed,None,None
9058-MJLZC,Stayed,None,None
9060-HJJRW,Stayed,None,None
9061-TIHDA,Churned,Competitor,Competitor had better devices
9063-ZGTUY,Churned,Price,Long distance charges
9065-ZCPQX,Stayed,None,None
9066-QRSDU,Stayed,None,None
9067-SQTNS,Stayed,None,None
9067-YGSCA,Stayed,None,None
9068-FHQHD,Stayed,None,None
9068-VPWQQ,Stayed,None,None
9069-LGEUL,Stayed,None,None
9070-BCKQP,Stayed,None,None
9073-ZZIAY,Stayed,None,None
9074-KGVOX,Stayed,None,None
9076-AXYIK,Stayed,None,None
9079-LWTFD,Stayed,None,None
9079-YEXQJ,Churned,Dissatisfaction,Product dissatisfaction
9081-WWXKP,Stayed,None,None
9084-OAYKL,Stayed,None,None
9086-YJYXS,Stayed,None,None
9087-EYCPR,Stayed,None,None
9089-UOWJG,Stayed,None,None
9090-SGQXL,Churned,Competitor,Competitor offered more data
9091-WTUUY,Stayed,None,None
9092-GDZKO,Stayed,None,None
9093-FPDLG,Stayed,None,None
9094-AZPHK,Stayed,None,None
9095-HFAFX,Churned,Competitor,Competitor made better offer
9097-ZUBYC,Stayed,None,None
9099-FTUHS,Stayed,None,None
9101-BWFSS,Churned,Other,Moved
9101-NTIXF,Joined,None,None
9102-IAYHT,Churned,Attitude,Attitude of support person
9102-OXKFY,Stayed,None,None
9103-CXVOK,Joined,None,None
9103-TCIHJ,Churned,Price,Price too high
9107-UKCKY,Stayed,None,None
9108-EJFJP,Joined,None,None
9108-EQPNQ,Stayed,None,None
9110-HSGTV,Stayed,None,None
9112-WSNPU,Stayed,None,None
9114-AAFQH,Stayed,None,None
9114-DPSIA,Stayed,None,None
9114-VEPUF,Stayed,None,None
9115-YQHGA,Stayed,None,None
9117-SHLZX,Churned,Dissatisfaction,Poor expertise of phone support
9121-PHQSR,Stayed,None,None
9122-UMROB,Joined,None,None
9124-LHCJQ,Churned,Price,Price too high
9127-FHJBZ,Stayed,None,None
9127-QRZMH,Stayed,None,None
9128-CPXKI,Stayed,None,None
9129-UXERG,Stayed,None,None
9133-AYJZG,Stayed,None,None
9134-CEQMF,Churned,Dissatisfaction,Network reliability
9134-WYRVP,Stayed,None,None
9135-HSWOC,Stayed,None,None
9135-MGVPY,Stayed,None,None
9136-ALYBR,Churned,Price,Extra data charges
9137-NOQKA,Joined,None,None
9137-UIYPG,Stayed,None,None
9138-EFSMO,Stayed,None,None
9139-TWBAS,Stayed,None,None
9139-WQQDY,Churned,Dissatisfaction,Poor expertise of online support
9140-CZQZZ,Stayed,None,None
9142-KZXOP,Stayed,None,None
9142-XMYJH,Stayed,None,None
9143-CANJF,Stayed,None,None
9146-JRIOX,Stayed,None,None
9150-HEPMB,Stayed,None,None
9150-KPBJQ,Stayed,None,None
9152-AMKAK,Stayed,None,None
9153-BTBVV,Stayed,None,None
9154-QDGTH,Stayed,None,None
9158-VCTQB,Churned,Price,Extra data charges
9163-GHAYE,Stayed,None,None
9167-APMXZ,Stayed,None,None
9168-INPSZ,Stayed,None,None
9169-BSVIN,Stayed,None,None
9170-ARBTB,Stayed,None,None
9170-CCKOU,Churned,Dissatisfaction,Product dissatisfaction
9170-GYZJC,Churned,Price,Price too high
9172-ANCRX,Churned,Attitude,Attitude of support person
9172-JITSM,Churned,Other,Don't know
9173-IVZVP,Stayed,None,None
9174-FKWZE,Churned,Dissatisfaction,Limited range of services
9174-IHETN,Stayed,None,None
9178-JHUVJ,Stayed,None,None
9184-GALIL,Stayed,None,None
9185-TQCVP,Churned,Dissatisfaction,Poor expertise of phone support
9189-JWSHV,Churned,Price,Price too high
9190-MFJLN,Churned,Competitor,Competitor had better devices
9191-MYQKX,Churned,Dissatisfaction,Service dissatisfaction
9194-GFVOI,Stayed,None,None
9199-PWQVC,Stayed,None,None
9200-NLNPD,Stayed,None,None
9206-GVPEQ,Churned,Dissatisfaction,Network reliability
9207-ZPANB,Stayed,None,None
9208-OLGAQ,Stayed,None,None
9209-NWPGU,Stayed,None,None
9210-IAHGH,Churned,Attitude,Attitude of support person
9214-EKVXR,Joined,None,None
9220-CXRSC,Stayed,None,None
9220-ZNKJI,Stayed,None,None
9221-OTIVJ,Churned,Dissatisfaction,Product dissatisfaction
9223-UCPVT,Churned,Price,Lack of affordable download/upload speed
9224-VTYID,Stayed,None,None
9225-BZLNZ,Stayed,None,None
9227-LUNBG,Churned,Price,Price too high
9227-UAQFT,Stayed,None,None
9227-YBAXE,Stayed,None,None
9229-RQABD,Stayed,None,None
9231-ZJYAM,Churned,Other,Moved
9233-PSYHO,Stayed,None,None
9236-NDUCW,Stayed,None,None
9237-HQITU,Churned,Other,Moved
9239-GZHZE,Stayed,None,None
9239-ZBZZV,Churned,Competitor,Competitor had better devices
9242-TKFSV,Stayed,None,None
9244-ZVAPM,Joined,None,None
9248-OJYKK,Churned,Competitor,Competitor made better offer
9249-FXSCK,Churned,Competitor,Competitor offered more data
9250-WYPLL,Churned,Competitor,Competitor made better offer
9251-AWQGT,Stayed,None,None
9251-WNSOD,Stayed,None,None
9253-QXKBE,Churned,Competitor,Competitor had better devices
9253-VIFJQ,Stayed,None,None
9254-RBFON,Churned,Competitor,Competitor had better devices
9256-JTBNZ,Stayed,None,None
9257-AZMTZ,Stayed,None,None
9258-CNWAC,Stayed,None,None
9259-PACGQ,Churned,Competitor,Competitor had better devices
9261-WDCAF,Joined,None,None
9269-CQOOL,Churned,Competitor,Competitor had better devices
9272-LSVYH,Stayed,None,None
9274-CNFMO,Churned,Competitor,Competitor offered more data
9274-UARKJ,Stayed,None,None
9277-JOOMO,Joined,None,None
9278-VZKCD,Stayed,None,None
9279-CJEOJ,Stayed,None,None
9281-CEDRU,Stayed,None,None
9281-OFDMF,Stayed,None,None
9281-PKKZE,Stayed,None,None
9282-IZGQK,Churned,Other,Don't know
9283-LZQOH,Churned,Competitor,Competitor made better offer
9286-BHDQG,Stayed,None,None
9286-DOJGF,Churned,Dissatisfaction,Product dissatisfaction
9289-LBQVU,Stayed,None,None
9290-SHCMB,Stayed,None,None
9294-TDIPC,Stayed,None,None
9297-EONCV,Stayed,None,None
9297-FVVDH,Stayed,None,None
9298-WGMRW,Stayed,None,None
9300-AGZNL,Churned,Dissatisfaction,Product dissatisfaction
9300-RENDD,Churned,Attitude,Attitude of support person
9305-CDSKC,Churned,Other,Moved
9306-CPCBC,Churned,Competitor,Competitor made better offer
9308-ANMVE,Stayed,None,None
9309-BZGNT,Stayed,None,None
9313-CDOGY,Stayed,None,None
9313-QOLTZ,Stayed,None,None
9314-IJWSQ,Stayed,None,None
9314-QDMDW,Stayed,None,None
9317-WZPGV,Churned,Price,Extra data charges
9318-NKNFC,Churned,Dissatisfaction,Service dissatisfaction
9323-HGFWY,Stayed,None,None
9327-QSDED,Stayed,None,None
9330-DHBFL,Stayed,None,None
9330-IJWIO,Churned,Price,Price too high
9330-VOFSZ,Stayed,None,None
9332-GYWLO,Stayed,None,None
9334-GWGOW,Stayed,None,None
9337-SRRNI,Stayed,None,None
9339-FIIJL,Stayed,None,None
9342-VNIMQ,Stayed,None,None
9347-AERRL,Stayed,None,None
9348-ROUAI,Stayed,None,None
9348-YVOMK,Stayed,None,None
9350-VLHMB,Stayed,None,None
9350-ZXYJC,Stayed,None,None
9351-HXDMR,Stayed,None,None
9351-LZYGF,Stayed,None,None
9355-NPPFS,Stayed,None,None
9356-AXGMP,Stayed,None,None
9357-UJRUN,Stayed,None,None
9359-JANWS,Stayed,None,None
9359-UGBTK,Stayed,None,None
9360-AHGNL,Churned,Dissatisfaction,Limited range of services
9360-OMDZZ,Stayed,None,None
9361-YNQWJ,Stayed,None,None
9362-MWODR,Stayed,None,None
9364-YKUVW,Stayed,None,None
9365-CSLBQ,Stayed,None,None
9365-SRSZE,Stayed,None,None
9367-OIUXP,Stayed,None,None
9367-TCUYN,Stayed,None,None
9367-WXLCH,Churned,Price,Extra data charges
9369-XFEHK,Churned,Competitor,Competitor offered more data
9371-BITHB,Stayed,None,None
9372-TXXPS,Stayed,None,None
9373-WSLOY,Stayed,None,None
9374-YOLBJ,Joined,None,None
9375-MHRRS,Stayed,None,None
9378-FXTIZ,Churned,Dissatisfaction,Network reliability
9381-NDKME,Churned,Dissatisfaction,Limited range of services
9385-EHGDO,Stayed,None,None
9385-NXKDA,Stayed,None,None
9386-LDCZR,Stayed,None,None
9388-ZEYVT,Stayed,None,None
9389-ACWBI,Stayed,None,None
9391-DXGGG,Stayed,None,None
9391-EOYLI,Churned,Competitor,Competitor made better offer
9391-LMANN,Stayed,None,None
9391-TTOYH,Stayed,None,None
9391-YZEJW,Stayed,None,None
9392-XBGTD,Stayed,None,None
9396-ZSFLL,Stayed,None,None
9397-TZSHA,Stayed,None,None
9398-MMQTO,Joined,None,None
9399-APLBT,Churned,Competitor,Competitor had better devices
9402-CXWPL,Stayed,None,None
9402-ORRAH,Stayed,None,None
9402-ROUMJ,Stayed,None,None
9405-GPBBG,Stayed,None,None
9408-HRXRK,Stayed,None,None
9408-SSNVZ,Churned,Other,Don't know
9411-TPQQV,Stayed,None,None
9412-ARGBX,Churned,Competitor,Competitor made better offer
9412-GHEEC,Churned,Competitor,Competitor had better devices
9415-DPEWS,Churned,Competitor,Competitor offered more data
9415-TPKRV,Stayed,None,None
9415-ZNBSX,Stayed,None,None
9418-RUKPH,Stayed,None,None
9419-IPPBE,Stayed,None,None
9420-LOJKX,Churned,Competitor,Competitor offered more data
9424-CMPOG,Stayed,None,None
9426-SXNHE,Joined,None,None
9430-FRQOC,Churned,Competitor,Competitor made better offer
9430-NKQLY,Stayed,None,None
9432-RUVSL,Stayed,None,None
9432-VOFYX,Stayed,None,None
9435-JMLSX,Stayed,None,None
9436-ZBZCT,Churned,Attitude,Attitude of support person
9441-QHEVC,Joined,None,None
9442-JTWDL,Stayed,None,None
9443-JUBUO,Stayed,None,None
9444-JTXHZ,Churned,Other,Don't know
9445-SZLCH,Churned,Dissatisfaction,Limited range of services
9445-ZUEQE,Stayed,None,None
9447-YPTBX,Stayed,None,None
9448-REEVD,Churned,Other,Don't know
9450-TRJUU,Stayed,None,None
9451-LPGOO,Churned,Competitor,Competitor made better offer
9451-WLYRI,Stayed,None,None
9453-PATOS,Stayed,None,None
9462-MJUAW,Churned,Competitor,Competitor had better devices
9465-RWMXL,Churned,Competitor,Competitor made better offer
9467-ROOLM,Stayed,None,None
9469-WEJBT,Stayed,None,None
9470-RTWDV,Stayed,None,None
9470-XCCEM,Stayed,None,None
9470-YFUYI,Stayed,None,None
9473-CBZOP,Stayed,None,None
9474-PHLYD,Churned,Dissatisfaction,Network reliability
9475-NNDGC,Stayed,None,None
9477-LGWQI,Stayed,None,None
9479-HYNYL,Stayed,None,None
9480-BQJEI,Stayed,None,None
9481-IEBZY,Stayed,None,None
9481-SFCQY,Stayed,None,None
9481-WHGWY,Stayed,None,None
9483-GCPWE,Stayed,None,None
9488-FVZCC,Stayed,None,None
9488-FYQAU,Stayed,None,None
9488-HGMJH,Churned,Competitor,Competitor made better offer
9489-DEDVP,Stayed,None,None
9489-JMTTN,Stayed,None,None
9489-UTFKA,Stayed,None,None
9490-DFPMD,Churned,Competitor,Competitor made better offer
9492-TOKRI,Churned,Competitor,Competitor had better devices
9494-BDNNC,Stayed,None,None
9494-MRNYX,Stayed,None,None
9495-REDIY,Stayed,None,None
9495-SKLKD,Stayed,None,None
9496-IVVRP,Stayed,None,None
9497-QCMMS,Churned,Competitor,Competitor made better offer
9498-FIMXL,Stayed,None,None
9499-XPZXM,Stayed,None,None
9500-IWPXQ,Stayed,None,None
9500-LTVBP,Stayed,None,None
9500-WBGRP,Stayed,None,None
9501-UKKNL,Stayed,None,None
9503-XJUME,Stayed,None,None
9504-DSHWM,Stayed,None,None
9504-YAZWB,Stayed,None,None
9505-SQFSW,Joined,None,None
9506-UXUSK,Stayed,None,None
9507-EXLTT,Churned,Attitude,Attitude of support person
9507-HSMMZ,Stayed,None,None
9508-ILZDG,Stayed,None,None
9509-MPYOD,Stayed,None,None
9512-PHSMG,Stayed,None,None
9512-UIBFX,Churned,Other,Don't know
9513-DXHDA,Stayed,None,None
9514-JDSKI,Churned,Dissatisfaction,Limited range of services
9518-IMLHK,Stayed,None,None
9518-RWHZL,Churned,Competitor,Competitor had better devices
9518-XXBXE,Stayed,None,None
9522-BNTHX,Stayed,None,None
9522-ZSINC,Stayed,None,None
9524-EGPJC,Churned,Competitor,Competitor offered higher download speeds
9526-BIHHD,Churned,Dissatisfaction,Product dissatisfaction
9526-JAWYF,Churned,Competitor,Competitor made better offer
