Customer ID,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data
8327-LZKAS,None,Yes,13.84,Yes,Yes,Cable,18,No,No,Yes,Yes,Yes,Yes,No,No
8327-WKMIE,None,Yes,34.37,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8328-SKJNO,None,No,0,No Info,Yes,DSL,19,Yes,Yes,No,Yes,No,No,No,Yes
8329-GWVPJ,Offer B,Yes,10.21,No,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes
8329-IBCTI,Offer E,Yes,6.08,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8329-UTMVM,Offer C,Yes,34.39,Yes,Yes,Fiber Optic,19,No,Yes,No,Yes,Yes,Yes,No,Yes
8331-ZXFOE,None,Yes,42.33,Yes,Yes,Cable,7,Yes,Yes,Yes,Yes,No,No,No,Yes
8332-OSJDW,None,Yes,45.15,Yes,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8336-TAVKX,None,Yes,15.82,Yes,Yes,DSL,13,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
8337-MSSXB,None,Yes,29.3,No,Yes,Fiber Optic,26,No,Yes,No,No,No,Yes,Yes,No
8337-UPOAQ,None,Yes,16.88,Yes,Yes,Fiber Optic,24,No,No,Yes,No,No,Yes,No,Yes
8338-QIUNR,None,Yes,6.09,Yes,Yes,DSL,41,Yes,No,Yes,Yes,No,No,No,Yes
8344-WFMFH,Offer E,Yes,27.64,No,Yes,Cable,29,No,Yes,No,No,No,No,No,Yes
8345-MVDYC,Offer B,Yes,37.39,No,Yes,DSL,30,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
8347-GDTMP,None,Yes,14.78,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8348-HFYIV,Offer E,No,0,No Info,Yes,DSL,51,No,No,Yes,No,Yes,Yes,Yes,Yes
8348-JLBUG,None,Yes,14.87,No,Yes,Fiber Optic,16,Yes,No,Yes,No,No,No,No,Yes
8350-NYMVI,None,No,0,No Info,Yes,DSL,8,No,Yes,Yes,Yes,No,No,No,Yes
8356-WUAOJ,Offer E,Yes,40.63,No,Yes,DSL,52,No,No,No,No,No,No,No,No
8357-EQXFO,Offer E,Yes,48.36,No,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Yes,Yes,Yes
8361-LBRDI,Offer B,Yes,38.62,Yes,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8361-LTMKD,None,Yes,10.61,Yes,Yes,Fiber Optic,8,No,No,No,No,No,No,No,No
8364-TRMMK,Offer E,Yes,22.56,Yes,Yes,Cable,3,No,No,No,No,No,No,No,Yes
8372-JUXUI,None,Yes,14.02,Yes,Yes,Fiber Optic,2,No,No,No,No,No,No,No,Yes
8374-UULRV,None,Yes,48.36,Yes,Yes,DSL,71,Yes,Yes,No,Yes,Yes,Yes,Yes,No
8374-XGEJJ,Offer B,Yes,31.25,Yes,Yes,Fiber Optic,20,No,Yes,No,No,Yes,Yes,No,No
8375-DKEBR,Offer E,Yes,34.51,No,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes
8375-KVTHK,None,Yes,49.51,No,Yes,Fiber Optic,3,No,Yes,No,Yes,Yes,Yes,Yes,No
8378-LKJAF,None,Yes,24.22,Yes,Yes,Fiber Optic,14,No,No,Yes,No,Yes,Yes,Yes,Yes
8380-MQINP,None,Yes,3.18,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8380-PEFPE,None,Yes,17.54,No,Yes,Fiber Optic,16,No,No,No,No,No,No,No,Yes
8382-SHQEH,None,Yes,29,Yes,Yes,Fiber Optic,30,No,No,No,No,No,Yes,Yes,Yes
8383-SGHJU,None,Yes,10.28,Yes,Yes,Cable,7,Yes,No,No,Yes,No,No,No,Yes
8384-FZBJK,None,Yes,32.37,Yes,Yes,Fiber Optic,28,No,Yes,No,No,Yes,Yes,Yes,Yes
8387-MOJJT,None,Yes,34.02,No,Yes,Fiber Optic,18,No,No,No,No,Yes,No,No,Yes
8387-UGUSU,None,Yes,37.9,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8388-DMKAE,Offer E,Yes,15.86,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8388-FYNPZ,Offer E,Yes,34.69,No,Yes,DSL,47,Yes,No,Yes,No,No,No,No,Yes
8390-FESFV,None,Yes,6.05,Yes,Yes,DSL,22,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
8393-DLHGA,None,Yes,5.27,No,Yes,Fiber Optic,4,No,Yes,No,No,Yes,Yes,Yes,Yes
8393-JMVMB,Offer E,Yes,29.15,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8395-ETZKQ,None,Yes,35.14,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8397-MVTAZ,Offer C,Yes,23.09,Yes,Yes,Fiber Optic,52,No,No,Yes,No,Yes,Yes,Yes,No
8398-TBIYD,Offer A,Yes,8.48,Yes,Yes,Fiber Optic,22,Yes,No,No,Yes,No,No,No,Yes
8399-YNDCH,None,Yes,34.62,No,Yes,DSL,14,No,No,Yes,No,Yes,No,No,Yes
8400-WZICQ,Offer B,Yes,36.41,No,Yes,DSL,14,Yes,Yes,No,No,No,No,No,Yes
8401-EMUWF,Offer B,Yes,16.67,Yes,Yes,Cable,17,Yes,Yes,No,No,Yes,No,No,Yes
8402-EIVQS,Offer A,Yes,31.41,No,Yes,Fiber Optic,23,Yes,Yes,No,No,Yes,Yes,Yes,Yes
8402-OOOHJ,None,Yes,31.62,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8404-FYDIB,Offer C,Yes,49.87,Yes,Yes,Fiber Optic,48,Yes,Yes,No,No,No,No,No,Yes
8404-GFGCZ,Offer E,Yes,10.13,Yes,Yes,DSL,3,No,No,Yes,No,Yes,No,No,Yes
8404-VIOMB,None,No,0,No Info,Yes,DSL,15,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
8404-VLQFB,None,Yes,29.55,Yes,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8405-IGQFX,Offer B,Yes,40.34,No,Yes,Fiber Optic,8,No,No,Yes,Yes,Yes,No,No,Yes
8406-LNMHF,None,Yes,4.21,No,Yes,Fiber Optic,21,Yes,Yes,Yes,No,No,No,No,Yes
8409-WQJUX,Offer C,No,0,No Info,Yes,Cable,29,No,No,Yes,Yes,Yes,Yes,Yes,Yes
8410-BGQXN,None,Yes,22.54,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8413-VONUO,None,Yes,16.76,No,Yes,Fiber Optic,27,No,Yes,No,No,Yes,Yes,Yes,Yes
8413-YNHNV,None,Yes,47.43,Yes,Yes,DSL,22,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
8414-MYSHR,None,Yes,4.59,No,Yes,Fiber Optic,11,No,No,No,No,Yes,Yes,No,Yes
8414-OOEEL,Offer A,Yes,12.48,No,Yes,DSL,23,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
8417-FMLZI,None,Yes,26.91,No,Yes,Fiber Optic,6,No,Yes,No,No,No,Yes,Yes,Yes
8417-GSODA,None,Yes,13.19,Yes,Yes,Fiber Optic,30,No,No,No,No,Yes,Yes,Yes,Yes
8421-WZOOW,None,Yes,28.25,No,Yes,Fiber Optic,15,No,Yes,Yes,Yes,Yes,No,No,Yes
8429-XIBUM,Offer D,Yes,10.33,Yes,Yes,Fiber Optic,19,Yes,No,No,No,Yes,Yes,Yes,Yes
8430-TWCBX,None,Yes,29.18,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8433-WPJTV,Offer B,Yes,1.58,Yes,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,No,Yes
8433-WXGNA,None,Yes,42.16,No,Yes,Cable,2,Yes,No,No,No,No,No,No,Yes
8434-PNQZX,Offer B,Yes,20.27,Yes,Yes,DSL,15,No,No,Yes,Yes,Yes,Yes,Yes,Yes
8434-VGEQQ,Offer B,Yes,46.76,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8436-BJUMM,Offer C,Yes,35.9,Yes,Yes,Cable,26,No,No,No,No,Yes,No,No,Yes
8439-LTUGF,Offer D,Yes,19.1,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8441-SHIPE,None,Yes,16.72,Yes,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8443-WVPSS,None,Yes,43.28,No,Yes,Fiber Optic,12,No,Yes,No,Yes,Yes,Yes,Yes,Yes
8443-ZRDBZ,None,Yes,42.44,Yes,Yes,Fiber Optic,29,No,No,No,No,No,No,No,Yes
8444-WRIDW,None,Yes,45.59,Yes,Yes,Fiber Optic,24,No,Yes,No,No,No,No,No,No
8445-DNBAE,Offer E,Yes,43.05,Yes,Yes,DSL,69,No,No,No,No,No,No,No,Yes
8450-JOVAH,None,Yes,5.67,Yes,Yes,DSL,53,Yes,No,No,No,No,No,No,Yes
8450-LUGUK,None,Yes,44.68,Yes,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8450-UYIBU,None,No,0,No Info,Yes,Cable,26,No,No,Yes,No,Yes,No,No,Yes
8454-AATJP,Offer A,Yes,19.6,Yes,Yes,Fiber Optic,15,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
8455-HIRAQ,None,Yes,10.91,No,Yes,DSL,16,No,No,No,No,No,No,No,Yes
8456-QDAVC,None,Yes,29.55,No,Yes,Fiber Optic,13,No,No,No,No,Yes,No,No,Yes
8457-XIGKN,Offer D,Yes,29.12,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8461-EFQYM,None,Yes,46.18,Yes,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8464-EETCQ,None,Yes,19.69,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8465-SBRXP,None,Yes,25.84,Yes,Yes,Fiber Optic,19,No,No,Yes,Yes,Yes,No,No,No
8466-PZBLH,None,Yes,11.31,Yes,Yes,Fiber Optic,57,Yes,No,No,Yes,Yes,Yes,Yes,Yes
8467-WYNSR,None,Yes,37.11,No,Yes,DSL,15,Yes,No,No,Yes,No,No,No,Yes
8468-EHYJA,Offer B,Yes,12.19,Yes,Yes,Fiber Optic,16,Yes,No,No,No,Yes,Yes,Yes,Yes
8468-FZTOE,Offer A,Yes,17.21,No,Yes,Cable,53,Yes,Yes,Yes,Yes,No,Yes,Yes,No
8469-SNFFH,None,Yes,43.46,Yes,Yes,DSL,21,Yes,Yes,Yes,Yes,Yes,No,No,Yes
8473-VUVJN,None,Yes,39.88,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes
8474-UMLNT,Offer D,Yes,28.45,No,Yes,DSL,30,Yes,Yes,No,Yes,No,Yes,Yes,Yes
8480-PPONV,None,Yes,40.66,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
8481-YYXWG,Offer E,Yes,10.11,No,Yes,Fiber Optic,69,No,Yes,No,Yes,No,Yes,Yes,Yes
8485-GJCDN,None,Yes,30.05,No,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes
8486-AYEQH,None,Yes,38.78,Yes,Yes,Fiber Optic,59,No,No,No,No,No,No,No,Yes
8490-BXHEO,None,Yes,38.79,Yes,Yes,Fiber Optic,14,No,Yes,No,No,No,No,No,Yes
8495-LJDFO,None,Yes,22.86,Yes,Yes,Fiber Optic,24,Yes,No,Yes,Yes,Yes,Yes,No,Yes
8495-PRWFH,None,Yes,27,Yes,Yes,Cable,30,No,No,Yes,No,No,No,No,Yes
8496-DMZUK,Offer C,Yes,7.19,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,No,No,No,No,Yes
8496-EJAUI,Offer D,Yes,1.79,No,Yes,Fiber Optic,14,No,Yes,No,No,No,No,No,No
8498-XXGWA,None,Yes,19.99,No,Yes,DSL,26,Yes,No,Yes,No,No,No,No,Yes
8499-BRXTD,Offer D,Yes,38.73,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8510-AWCXC,Offer D,Yes,7.22,Yes,Yes,Fiber Optic,28,Yes,No,No,No,Yes,Yes,No,Yes
8510-BBWMU,None,Yes,37.46,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8510-TMWYB,None,Yes,23.02,Yes,Yes,Cable,21,No,Yes,Yes,No,No,No,No,Yes
8512-WIWYV,None,Yes,36.78,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8513-OLYGY,None,Yes,27.59,Yes,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
8514-VZHEB,Offer B,Yes,18.75,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8515-OCTJS,Offer C,Yes,19.75,Yes,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8519-IMDHU,None,Yes,45.25,Yes,Yes,Cable,22,No,No,No,No,No,Yes,No,Yes
8519-QJGJD,Offer D,Yes,18.74,No,Yes,Cable,20,No,No,Yes,No,No,No,No,Yes
8532-UEFWH,Offer B,Yes,49.51,Yes,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8535-SFUTN,Offer B,Yes,36.05,Yes,Yes,Fiber Optic,73,Yes,No,Yes,No,Yes,Yes,Yes,Yes
8540-ZQGEA,Offer B,Yes,32.72,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8541-QVFKM,None,Yes,17.3,Yes,Yes,Fiber Optic,41,No,No,No,No,No,No,No,Yes
8543-MSDMF,Offer E,Yes,44.42,No,Yes,Cable,6,Yes,No,Yes,No,Yes,Yes,Yes,Yes
8544-GOQSH,Offer D,Yes,1.69,No,Yes,Fiber Optic,21,No,Yes,No,Yes,No,No,No,Yes
8544-JNBOX,Offer A,Yes,23.43,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8547-NSBBO,Offer C,Yes,39.87,Yes,Yes,Fiber Optic,23,Yes,Yes,Yes,Yes,No,No,No,No
8548-AWOFC,None,Yes,7.67,Yes,Yes,DSL,69,No,No,No,Yes,No,Yes,Yes,Yes
8550-XSXUQ,Offer B,Yes,38.82,Yes,Yes,Cable,8,No,Yes,Yes,No,No,Yes,Yes,Yes
8552-OBVRU,None,Yes,13.4,No,Yes,Fiber Optic,75,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
8559-CIZFV,Offer D,Yes,17.57,Yes,Yes,Cable,14,Yes,Yes,No,Yes,Yes,No,No,No
8559-WNQZS,Offer E,Yes,43.82,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8561-NMTBD,None,Yes,20.41,Yes,Yes,Fiber Optic,52,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
8562-GHPPI,None,Yes,11.96,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8563-IIOXK,Offer E,Yes,36.14,No,Yes,DSL,85,Yes,No,No,No,No,No,Yes,Yes
8563-OYMQY,Offer D,Yes,34.98,No,Yes,Fiber Optic,21,No,Yes,Yes,No,No,Yes,Yes,Yes
8564-LDKFL,Offer B,Yes,29.46,Yes,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,Yes,Yes,Yes
8565-CLBZW,None,Yes,27.97,Yes,Yes,Fiber Optic,58,No,No,Yes,No,Yes,No,Yes,Yes
8565-HBFNN,Offer A,Yes,33.37,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
8565-WUXZU,None,Yes,5.51,No,Yes,Fiber Optic,2,Yes,Yes,No,Yes,No,No,No,Yes
8566-YPRGL,Offer E,Yes,33.02,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8570-KLJYJ,None,Yes,25.95,Yes,Yes,DSL,21,Yes,No,No,No,No,No,No,Yes
8571-ZCMCX,None,No,0,No Info,Yes,DSL,25,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
8573-CGOCC,None,Yes,24.79,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8573-JGCZW,None,Yes,47.79,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8577-QSOCG,None,Yes,26.84,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8580-AECUZ,None,Yes,42.3,No,Yes,Fiber Optic,16,No,No,No,No,Yes,No,No,Yes
8580-QVLOC,None,Yes,25.77,Yes,Yes,DSL,6,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
8582-KRHPJ,Offer B,No,0,No Info,Yes,DSL,20,Yes,Yes,No,No,No,No,No,Yes
8584-KMVXD,Offer E,Yes,11.2,No,Yes,Fiber Optic,17,No,Yes,No,No,No,No,No,No
8587-XYZSF,Offer A,Yes,32.58,No,Yes,DSL,8,No,No,No,Yes,No,No,No,Yes
8590-OHDIW,Offer C,Yes,44.32,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8590-YFFQO,Offer A,Yes,1.63,No,Yes,DSL,41,Yes,Yes,Yes,Yes,No,No,No,Yes
8591-NXRCV,Offer B,Yes,31.08,Yes,Yes,DSL,12,Yes,No,Yes,Yes,No,Yes,Yes,No
8591-TKMZH,Offer B,Yes,46.1,Yes,Yes,Fiber Optic,57,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
8592-PLTMQ,Offer B,Yes,4.03,Yes,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8593-WHYHV,Offer E,Yes,14.28,Yes,Yes,Fiber Optic,21,No,No,No,No,No,Yes,Yes,Yes
8595-SIZNC,Offer D,Yes,15.27,Yes,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8597-CTXVJ,None,Yes,26.62,Yes,Yes,Cable,19,Yes,Yes,No,Yes,No,No,No,Yes
8597-CWYHH,None,Yes,41.22,Yes,Yes,Fiber Optic,7,No,No,No,No,Yes,Yes,Yes,Yes
8601-QACRS,Offer E,Yes,37.1,Yes,Yes,Cable,2,No,No,No,No,No,No,No,No
8603-IJWDN,Offer E,Yes,5.43,Yes,Yes,Fiber Optic,18,No,No,No,No,No,Yes,Yes,Yes
8605-ITULD,None,Yes,5.1,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8606-CIQUL,Offer A,Yes,30.78,Yes,Yes,Fiber Optic,17,Yes,Yes,Yes,Yes,Yes,Yes,No,No
8606-OEGQZ,Offer D,Yes,30.22,Yes,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8608-OZTLB,None,Yes,31.45,No,Yes,DSL,76,Yes,Yes,Yes,Yes,Yes,No,No,Yes
8610-WFCJF,None,Yes,49.63,Yes,Yes,Fiber Optic,9,No,No,No,No,Yes,Yes,Yes,Yes
8610-ZIKJJ,None,Yes,35.42,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8612-GXIDD,Offer D,Yes,44.12,Yes,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8614-VGMMV,None,Yes,9.71,Yes,Yes,DSL,26,No,No,No,No,No,No,No,Yes
8617-ENBDS,None,Yes,27.34,No,Yes,Fiber Optic,71,No,No,Yes,No,No,No,No,No
8619-IJNDK,None,Yes,4.71,No,Yes,DSL,29,Yes,Yes,Yes,Yes,No,No,No,Yes
8620-RJPZN,None,Yes,45.86,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8621-MNIHH,None,Yes,2.88,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,No,Yes,No,Yes
8622-ZLFKO,None,Yes,23.35,Yes,Yes,Fiber Optic,8,No,Yes,No,No,No,Yes,Yes,Yes
8623-TMRBY,Offer B,Yes,43.58,Yes,Yes,Cable,22,No,Yes,Yes,No,No,No,No,Yes
8623-ULFNQ,None,Yes,12.09,Yes,Yes,DSL,15,No,No,No,Yes,No,Yes,Yes,Yes
8624-GIOUT,Offer B,Yes,35.87,Yes,Yes,DSL,30,Yes,Yes,No,No,No,No,No,Yes
8625-AZYZY,Offer C,Yes,3,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,Yes,Yes,Yes,Yes
8626-PTQGE,None,No,0,No Info,Yes,Cable,18,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
8626-XHBIE,Offer B,Yes,22.47,Yes,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8627-EHGIP,Offer B,No,0,No Info,Yes,Cable,4,No,Yes,Yes,No,Yes,Yes,Yes,Yes
8627-ZYGSZ,Offer B,Yes,39.52,Yes,Yes,Fiber Optic,30,No,Yes,No,No,No,No,No,Yes
8628-MFKAX,Offer A,Yes,14.75,Yes,Yes,Fiber Optic,16,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
8630-FJLIB,Offer D,Yes,34.12,No,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes
8630-QSGXK,Offer B,Yes,9.99,Yes,Yes,DSL,5,No,No,No,Yes,Yes,Yes,Yes,Yes
8631-NBHFZ,None,Yes,30.03,Yes,Yes,DSL,15,Yes,Yes,Yes,Yes,Yes,No,No,No
8631-WUXGY,None,Yes,17.51,No,Yes,Fiber Optic,85,No,Yes,Yes,No,Yes,Yes,Yes,Yes
8631-XVRZL,Offer E,Yes,48.61,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8634-CILSZ,Offer A,Yes,20.44,Yes,Yes,Fiber Optic,3,No,Yes,No,Yes,Yes,Yes,Yes,Yes
8634-MPHTR,None,Yes,8.97,Yes,Yes,Fiber Optic,19,No,No,Yes,No,Yes,Yes,No,Yes
8637-XJIVR,None,Yes,25.34,Yes,Yes,Fiber Optic,56,Yes,No,No,No,No,No,No,No
8639-NHQEI,None,Yes,11.85,Yes,Yes,Fiber Optic,59,Yes,Yes,No,No,Yes,No,No,Yes
8640-SDGKB,None,Yes,28.89,No,Yes,DSL,3,No,No,Yes,Yes,Yes,Yes,Yes,Yes
8642-GVWRF,None,Yes,28.86,No,Yes,Fiber Optic,26,No,Yes,Yes,No,No,No,No,Yes
8644-XLFBW,Offer E,Yes,28.46,No,Yes,Fiber Optic,12,No,No,No,No,No,No,No,Yes
8644-XYTSV,Offer B,No,0,No Info,Yes,DSL,7,Yes,No,No,No,Yes,No,No,Yes
8645-KOMJQ,Offer A,Yes,49.16,Yes,Yes,DSL,48,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
8645-KWHJO,Offer D,No,0,No Info,Yes,DSL,4,No,No,Yes,Yes,Yes,Yes,Yes,Yes
8646-JCOMS,Offer A,Yes,11.72,Yes,Yes,Fiber Optic,20,No,Yes,Yes,Yes,No,No,No,Yes
8647-SDTWQ,Offer B,Yes,49.95,Yes,Yes,Fiber Optic,22,No,No,No,No,No,No,No,No
8648-PFRMP,None,No,0,No Info,Yes,Cable,5,No,No,No,No,Yes,Yes,Yes,Yes
8650-RHRKE,Offer E,No,0,No Info,Yes,DSL,48,No,No,Yes,No,No,No,Yes,Yes
8651-ENBZX,None,Yes,34.39,Yes,Yes,Fiber Optic,17,No,No,Yes,Yes,Yes,Yes,No,No
8652-YHIYU,Offer D,Yes,27.23,Yes,Yes,Fiber Optic,69,No,No,No,Yes,No,No,No,Yes
8654-DHAOW,Offer E,Yes,21.3,Yes,Yes,DSL,7,No,Yes,No,No,No,No,No,No
8659-HDIYE,None,Yes,27.7,Yes,Yes,DSL,21,No,Yes,Yes,Yes,No,Yes,No,Yes
8659-IOOPU,Offer A,Yes,32.16,Yes,Yes,Fiber Optic,59,Yes,No,Yes,Yes,No,Yes,Yes,Yes
8660-BUETV,None,Yes,34.89,No,Yes,Cable,13,No,No,No,No,No,No,No,No
8661-BOYNW,Offer A,Yes,5.25,Yes,Yes,DSL,28,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
8663-UPDGF,Offer C,Yes,25.4,Yes,Yes,DSL,10,Yes,Yes,No,No,Yes,No,No,Yes
8665-UTDHZ,None,No,0,No Info,Yes,DSL,58,No,Yes,No,No,No,No,No,Yes
8668-KNZTI,None,Yes,47.9,No,Yes,DSL,3,Yes,No,Yes,No,No,No,No,Yes
8670-ERCJH,Offer A,Yes,2.56,Yes,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
8670-MEFCP,None,Yes,40.54,Yes,Yes,Cable,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
8671-KKKOS,Offer B,No,0,No Info,Yes,DSL,30,Yes,Yes,No,No,Yes,No,No,Yes
8672-OAUPW,None,Yes,36.59,No,Yes,DSL,20,No,No,No,Yes,No,No,No,Yes
8676-OOQEJ,None,No,0,No Info,Yes,Cable,22,No,No,No,Yes,No,No,No,Yes
8676-TRMJS,None,Yes,34.49,Yes,Yes,Fiber Optic,52,No,No,No,No,No,No,Yes,Yes
8677-HDZEE,Offer B,Yes,2.5,Yes,Yes,Fiber Optic,3,No,Yes,No,Yes,Yes,Yes,Yes,Yes
8679-JOEVF,None,Yes,36.83,No,Yes,DSL,16,No,No,No,Yes,Yes,No,No,Yes
8679-LZBMD,None,Yes,23.75,No,Yes,Fiber Optic,53,No,No,No,No,Yes,Yes,Yes,Yes
8680-CGLTP,Offer C,Yes,8,No,Yes,DSL,9,Yes,Yes,No,Yes,No,No,No,No
8681-ICONS,None,Yes,24.64,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8685-WHQPW,None,Yes,5.09,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,No
8687-BAFGU,Offer E,Yes,23.7,No,Yes,Fiber Optic,25,No,No,No,Yes,No,No,No,Yes
8690-UPCZI,Offer C,Yes,36.7,Yes,Yes,DSL,69,Yes,No,No,Yes,Yes,No,No,No
8690-ZVLCL,None,Yes,43.51,Yes,Yes,DSL,22,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
8695-ARGXZ,None,Yes,2.07,Yes,Yes,Fiber Optic,16,No,No,No,No,No,No,No,Yes
8695-WDYEA,None,Yes,39.3,No,Yes,DSL,26,Yes,No,No,No,No,No,No,Yes
8696-JKZNU,Offer C,Yes,26.95,Yes,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes
8699-ASUFO,None,Yes,8.92,Yes,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes
8701-DGLVH,None,Yes,47.43,No,No,No Info,0,No Info,No Info,No Info,No Info,No Info,No Info,No Info,No Info
8705-DWKTI,None,Yes,5.92,No,Yes,Fiber Optic,23,No,No,Yes,No,No,Yes,Yes,No
8705-WZCYL,Offer E,Yes,27.46,No,Yes,DSL,26,No,No,No,No,No,No,No,Yes
8706-HRADD,Offer D,No,0,No Info,Yes,DSL,26,Yes,No,No,Yes,Yes,No,No,Yes
